2024-03-25 14:54:08,392 - INFO - Epoch 44: Train Loss 0.0701, Train Acc 0.9808, Train F1 0.9808, Test Loss 0.0571, Test Acc 0.9867, Test F1 0.9867
2024-03-25 14:54:55,584 - INFO - Epoch 45: Train Loss 0.0698, Train Acc 0.9801, Train F1 0.9801, Test Loss 0.0566, Test Acc 0.9867, Test F1 0.9867
2024-03-25 14:55:43,140 - INFO - Epoch 46: Train Loss 0.4686, Train Acc 0.8379, Train F1 0.8382, Test Loss 0.3482, Test Acc 0.8218, Test F1 0.8118
2024-03-25 14:56:31,183 - INFO - Epoch 47: Train Loss 0.1955, Train Acc 0.9223, Train F1 0.9221, Test Loss 0.1333, Test Acc 0.9455, Test F1 0.9454
2024-03-25 14:57:19,079 - INFO - Epoch 48: Train Loss 0.2876, Train Acc 0.8726, Train F1 0.8722, Test Loss 0.1347, Test Acc 0.9632, Test F1 0.9632
2024-03-25 14:58:11,137 - INFO - Epoch 49: Train Loss 0.2642, Train Acc 0.8902, Train F1 0.8905, Test Loss 0.1898, Test Acc 0.9293, Test F1 0.9294
2024-03-25 14:59:02,134 - INFO - Epoch 50: Train Loss 0.2053, Train Acc 0.9142, Train F1 0.9140, Test Loss 0.1004, Test Acc 0.9602, Test F1 0.9605
2024-03-25 15:00:23,489 - INFO - Epoch 1: Train Loss 1.1884, Train Acc 0.3378, Train F1 0.3359, Test Loss 1.1831, Test Acc 0.3373, Test F1 0.1701
2024-03-25 15:01:11,128 - INFO - Epoch 2: Train Loss 1.1060, Train Acc 0.3871, Train F1 0.3861, Test Loss 1.0559, Test Acc 0.3373, Test F1 0.1701
2024-03-25 15:01:59,015 - INFO - Epoch 3: Train Loss 1.0669, Train Acc 0.4357, Train F1 0.4286, Test Loss 1.0180, Test Acc 0.4875, Test F1 0.3811
2024-03-25 15:02:46,731 - INFO - Epoch 4: Train Loss 0.9373, Train Acc 0.5823, Train F1 0.5751, Test Loss 0.7635, Test Acc 0.6760, Test F1 0.6554
2024-03-25 15:03:34,367 - INFO - Epoch 5: Train Loss 0.7488, Train Acc 0.6641, Train F1 0.6552, Test Loss 0.6022, Test Acc 0.6966, Test F1 0.6710
2024-03-25 15:04:21,881 - INFO - Epoch 6: Train Loss 0.5978, Train Acc 0.7363, Train F1 0.7317, Test Loss 0.5464, Test Acc 0.7349, Test F1 0.6971
2024-03-25 15:05:09,385 - INFO - Epoch 7: Train Loss 0.4589, Train Acc 0.8221, Train F1 0.8197, Test Loss 0.3753, Test Acc 0.8837, Test F1 0.8797
2024-03-25 15:05:57,284 - INFO - Epoch 8: Train Loss 0.4054, Train Acc 0.8438, Train F1 0.8425, Test Loss 0.3468, Test Acc 0.8807, Test F1 0.8750
